,0
opp_5_interceptions,0.9787470990030711
5_turnovers,0.9795797248755405
qbs_attemptedPasses10_5,0.9810195112344068
5_opp_rush_touchdowns,0.9820299571101313
qbs_careerStarts,0.9822301755582153
1_opp_rush_yards,0.9845943943530193
1_yards_from_penalties,0.984656928938431
1_opp_fourth_down_attempts,0.9854221327996208
1_opp_pass_attempts,0.9857933096979449
1_opp_total_yards,0.9869940999689195
opp_5_pass_yards,0.9900152141283141
5_pass_attempts,0.9960215626648652
5_time_of_possession,0.9971052057605247
opp_eloYearlySmooth-0.65,0.9980748096681356
