p_id,name,position
OldhCh20,Chris Oldham,DB
GrocCl00,Clif Groce,RB
BoatHa20,Harry Boatswain,G-T
QuerJe00,Jeff Query,WR
DonnKe21,Kevin Donnalley,G-T
CunnRa00,Randall Cunningham,QB
ThigYa00,Yancey Thigpen,WR
DaviWi00,Willie Davis,WR
StewRa21,Rayna Stewart,DB
JohnLo00,Lonnie Johnson,TE
ArmoJu00,Justin Armour,WR
blanccar01,Cary Blanchard,K
BeueSt00,Steve Beuerlein,QB
LoweMi20,Michael Lowery,LB
GallMi20,Mitchell Galloway,WR
HolmLe20,Lester Holmes,G
HarrMa01,Mark Harris,WR
JohnDa23,Darrius Johnson,DB
BellRi21,Ricky Bell,DB
SimsJo20,Joe Sims,T
TomcMi00,Mike Tomczak,QB
FontAl20,Albert Fontenot,DE-DT
WeidBe20,Bert Weidner,G-C
MillLa00,Lawyer Milloy,DB
HursMa20,Maurice Hurst,DB
GardDa20,Daryl Gardener,DT
KramEr00,Erik Kramer,QB
HostJe00,Jeff Hostetler,QB
ThomBe00,Bennie Thompson,DB
PrioMi20,Mike Prior,DB
BrowDa00,Dave Brown,QB
McWiJo00,Johnny McWilliams,TE
SullCh20,Chris Sullivan,DE
ScotTo20,Tom Scott,T-G
StokJ.00,J.J. Stokes,WR
HoyiBo00,Bobby Hoying,QB
TuinMa00,Mark Tuinei,T-C-DT
GoodHu00,Hunter Goodwin,TE
BoldJu20,Juran Bolden,DB
CampJe00,Jeff Campbell,WR
SilvDo20,Don Silvestri,K
ClemCh21,Chuck Clements,QB
BeckIa20,Ian Beckles,G
FullJa20,James Fuller,DB
BrooRe00,Reggie Brooks,RB
HumpSt00,Stan Humphries,QB
GuytMy20,Myron Guyton,DB
BellMy20,Myron Bell,DB
LewiVe20,Vernon Lewis,DB
MickDa20,Darren Mickell,DE
RiceSi00,Simeon Rice,DE
RachLa00,Latario Rachal,WR
WillGe22,Gerald Williams,NT-DE-DT
JohnTi20,Tim Johnson,DT-DE
MathJa21,Jason Mathews,T
MaloVa20,Van Malone,DB
SpeeDe20,Del Speer,DB
ConkCa00,Cary Conklin,QB
LewiMo00,Mo Lewis,LB
TomiJa20,Jared Tomich,DE
MontGl20,Glenn Montgomery,DT
DeOsSt20,Steve DeOssie,LB
CartCr00,Cris Carter,WR
aguialou01,Louie Aguiar,P
SmitFe20,Fernando Smith,DE
WunsJe20,Jerry Wunsch,T-G
JoneSe21,Selwyn Jones,DB
RichTe21,Terry Richardson,RB
HillDa00,Dalton Hilliard,RB
FannCh00,Chad Fann,TE
GogaKe00,Kevin Gogan,G-T
WoolDo00,Donnell Woolford,DB
NeelBo20,Bobby Neely,TE
HickMi20,Michael Hicks,RB
WintFr00,Frank Winters,C-G
ArmsTy00,Tyji Armstrong,TE
HolmCl20,Clayton Holmes,DB
HampRo00,Rodney Hampton,RB
ChriBo00,Bob Christian,RB
EatoTr20,Tracey Eaton,DB
MackMi20,Milton Mack,DB
BradPa20,Paul Bradford,DB
HayeJo00,Jonathan Hayes,TE
ClaiRo20,Robert Claiborne,WR
PierDa20,Damon Pieri,DB
HendWi00,William Henderson,FB
WhitBo23,Bob Whitfield,T
DumaTr20,Troy Dumas,LB
CainJo20,Joe Cain,LB
HallTy00,Ty Hallock,RB-TE-LB
PricJi00,Jim Price,TE
McClJ.20,J.J. McCleskey,DB
HayeCh20,Chris Hayes,DB
WortBa20,Barron Wortham,LB
DentRi00,Richard Dent,DE
BarnTi00,Tim Barnett,WR
MilnBr00,Brian Milne,RB
McCoAn20,Andy McCollum,C-G
PeteJa20,Jason Peter,DE
YounBr00,Bryant Young,DT-DE
JoneGe00,George Jones,RB
SmitMa00,Maurice Smith,RB
RiemJa00,Jay Riemersma,TE
SappPa20,Patrick Sapp,LB
CrocRa20,Ray Crockett,DB
CollTo20,Todd Collins,LB
McFaAn20,Anthony McFarland,DT
DaviAn23,Anthony Davis,LB
DaviJe26,Jerone Davison,RB
ParkDe00,De'Mond Parker,RB
JoneMi23,Mike Jones,DE
MackTr00,Tremain Mack,DB
SimoMa20,Mark Simoneau,LB
JackDe20,Dexter Jackson,DB
WarrLa00,Lamont Warren,RB
MeanNa00,Natrone Means,RB
LewiCh00,Chad Lewis,TE
RypiMa00,Mark Rypien,QB
GizzCh20,Chris Gizzi,LB
HakiAz00,Az-Zahir Hakim,WR
MariBr00,Brock Marion,DB
BoosDo20,Dorian Boose,DE
ThomTr00,Tra Thomas,T
ThelRy00,Ryan Thelwell,WR
BushSt00,Steve Bush,TE
TatuKi20,Kinnon Tatum,LB
GoocJe20,Jeff Gooch,LB
MillCo20,Corey Miller,LB
ClarPh21,Phil Clarke,LB
BrucAu20,Aundray Bruce,LB-TE-DE
HoltTo00,Torry Holt,WR
PerrEd00,Ed Perry,TE
brownkri01,Kris Brown,K
StriFr20,Fred Strickland,LB
MoorRo01,Ronald Moore,RB
LoveCl20,Clarence Love,DB
MartCe00,Cecil Martin,FB
JustPa00,Paul Justin,QB
davisgre01,Greg Davis,K
SullCh20,Chris Sullivan,DE
KnigTo20,Tom Knight,DB
SandBa00,Barry Sanders,RB
HayeCh20,Chris Hayes,DB
DrivDo00,Donald Driver,WR
BrooBa20,Barrett Brooks,T
SpinMa20,Marc Spindler,DE-NT-DT
TuaoEs20,Esera Tuaolo,NT-DT
GrifRi00,Rich Griffith,TE
BidwJo20,Josh Bidwell,P
FaulMa00,Marshall Faulk,RB
blantsco01,Scott Blanton,K
CaseSt00,Stoney Case,QB
GallNi20,Nick Gallery,P
WarfEr20,Eric Warfield,DB
WrigLa20,Lawrence Wright,DB
SimmAn20,Anthony Simmons,LB
GrahJe00,Jeff Graham,WR
BradKy00,Kyle Brady,TE
WillMa27,Matt Willig,T
PortJo00,Joey Porter,LB
MackDa20,David Macklin,DB
DevlMi20,Mike Devlin,C-G
BelsJa20,Jason Belser,DB
NussDo00,Doug Nussmeier,QB
RobiEu00,Eugene Robinson,DB
TownDe20,Deshea Townsend,DB
McGlCh00,Chester McGlockton,DT-DE
YounSt00,Steve Young,QB
AlexBr20,Brent Alexander,DB
RuffOr20,Orlando Ruff,LB
FranP.00,P.J. Franklin,WR
MalbAn20,Anthony Malbrough,DB
GreeBa20,Barrett Green,LB
ReagMo20,Montae Reagor,DT
ElwaJo00,John Elway,QB
DalmCh20,Chris Dalman,C-G
WilsTr21,Troy Wilson,DE
SmitIr00,Irv Smith,TE
BrowCh04,Chad Brown,LB
JohnDu20,Dustin Johnson,FB
McCaKe00,Keenan McCardell,WR
ThieJo20,John Thierry,DE
CollFe20,Ferric Collons,DE
MorrRo20,Rob Morris,LB
KillCe20,Cedric Killings,DT
WayxCh00,Charles Way,RB
BrowFa20,Fakhir Brown,DB
ChamBy00,Byron Chamberlain,TE
PaulTi20,Tito Paul,DB
DebeSt00,Steve DeBerg,QB
CartKe00,Kevin Carter,DE-DT
georgmat01,Matt George,P-K
AlexEl20,Elijah Alexander,LB
BrooKe00,Keith Brooking,LB
GermJo00,Joe Germaine,QB
StucSh20,Shawn Stuckey,LB
PurnLo00,Lovett Purnell,TE
IsmaQa00,Qadry Ismail,WR
KinnEr00,Erron Kinney,TE
EricCr00,Craig Erickson,QB
MitcSc00,Scott Mitchell,QB
WilsAl00,Al Wilson,LB
McElLe00,Leeland McElroy,RB
GrayCh20,Chris Gray,G-C
MickTe00,Terry Mickens,WR
CurtCa20,Canute Curtis,LB
AbraKe20,Kevin Abrams,DB
StreTa00,Tai Streets,WR
WaltKe20,Ken Walter,P
SmitHu21,Hunter Smith,P
SiraTo20,Tony Siragusa,DT-NT
NguyDa20,Dat Nguyen,LB
stovemat01,Matt Stover,K
BattAi20,Ainsley Battles,DB
vonOKi20,Kimo von Oelhoffen,DE-NT-DT
DawsLa00,Lawrence Dawsey,WR
SerwWa20,Wasswa Serwanga,DB
WahlMi55,Mike Wahle,G-T
SaueTo20,Todd Sauerbrun,P
daluibra01,Brad Daluiso,K
PerrBr00,Brett Perriman,WR
JohnBi22,Bill Johnson,DT-DE
CrawVe20,Vernon Crawford,LB
GuliEr00,Eric Guliford,WR
HodgJa00,James Hodgins,FB
HarvRi21,Richard Harvey,LB
WheeMa20,Mark Wheeler,DT-NT
JenkMa00,MarTay Jenkins,WR
PleaAn20,Anthony Pleasant,DE-DT
MartEm20,Emanuel Martin,DB
JurkJo20,John Jurkovic,DT-NT
JohnBr00,Brad Johnson,QB
IzzoLa00,Larry Izzo,LB
FootDa20,Dan Footman,DE-DT-NT
GogaKe00,Kevin Gogan,G-T
DaviZo00,Zola Davis,WR
WillPa20,Pat Williams,DT
ShehRa00,Rashaan Shehee,RB
McMiMa20,Mark McMillian,DB
SadoTr00,Troy Sadowski,TE
ONeiKe21,Kevin O'Neill,LB
WarrPe00,Peter Warrick,WR
JohnKe01,Kevin Johnson,WR
CollRy00,Ryan Collins,TE
MoreMo00,Moses Moreno,QB
JoneTh00,Thomas Jones,RB
HarpDw20,Dwayne Harper,DB
ThomRo01,Robb Thomas,WR
MoraTi20,Tim Morabito,DT-NT
ClayHa00,Hayward Clay,TE
DixoGe20,Gerald Dixon,LB
PennCh00,Chris Penn,WR
RiceJe00,Jerry Rice,WR
RobiJe00,Jeff Robinson,TE
WoodSh20,Shawn Wooden,DB
WalkDa20,Darnell Walker,DB
ONeaDe00,Deltha O'Neal,DB
KreuOl00,Olin Kreutz,C
TerrPa20,Pat Terrell,DB
WillSh20,Shaun Williams,DB
CrumCa00,Carlester Crumpler,TE
KincBr00,Brian Kinchen,TE
LewiKe23,Kevin Lewis,LB
WheaTy00,Tyrone Wheatley,RB
WillSt00,Stepfret Williams,WR
TreuAd20,Adam Treu,C
TrapJa20,James Trapp,DB-WR
SloaDa00,David Sloan,TE
DrakJe20,Jerry Drake,DT-DE
BakeEu00,Eugene Baker,WR
JeffPa00,Patrick Jeffers,WR
JackLe00,Lenzie Jackson,WR
RiveMa01,Marco Rivera,G
ArmsJe00,Jessie Armstead,LB
PollMa00,Marcus Pollard,TE
WainFr00,Frank Wainright,TE
AlexSh00,Shaun Alexander,RB
SmitRo01,Rod Smith,WR
HickEr20,Eric Hicks,DE
OlivWi00,Winslow Oliver,RB
ZeieEr00,Eric Zeier,QB
DaviNo20,Norbert Davidds-Garrido,T
AtkiJa20,James Atkins,T
McLeKe00,Kevin McLeod,FB
HearRo20,Ronnie Heard,DB
GlovAn00,Andrew Glover,TE
WileCh21,Chuck Wiley,DE
DunnWa00,Warrick Dunn,RB
MayeDe00,Derrick Mayes,WR
ColmDo20,Doug Colman,LB
GeorJe00,Jeff George,QB
GrahAa20,Aaron Graham,C
SmitDa22,Darrin Smith,LB
LucaRa00,Ray Lucas,QB
BishBl00,Blaine Bishop,DB
BrowNa00,Na Brown,WR
JordRa00,Randy Jordan,RB
BrowLa20,Lance Brown,DB
HollDw20,Dwight Hollier,LB
HuarBr00,Brock Huard,QB
WuerDa00,Danny Wuerffel,QB
ShieSc20,Scott Shields,DB
AlexDe20,Derrick Alexander,DE
FullWi00,William Fuller,DE
gowinbri01,Brian Gowins,K
HudsJo20,John Hudson,G-C
JoneIs00,Isaac Jones,WR
MorrSy00,Sylvester Morris,WR
WychFr00,Frank Wycheck,TE
PeteMi20,Mike Peterson,LB
EdwaTr00,Troy Edwards,WR
MiraPa20,Paul Miranda,DB
SehoJa20,Jason Sehorn,DB
LoudKa00,Kamil Loud,WR
WitmJo00,Jon Witman,RB
EllsPe20,Percy Ellsworth,DB
StewRa21,Rayna Stewart,DB
CombCh21,Chris Combs,DE
SmitJi00,Jimmy Smith,WR
GilbSe00,Sean Gilbert,DT-DE
RollSa00,Samari Rolle,DB
McNeRy20,Ryan McNeil,DB
ReidSp20,Spencer Reid,LB
ChilO.20,O.J. Childress,LB
StaaJe20,Jeremy Staat,DE
HemsNa20,Nate Hemsley,LB
AllrJo00,John Allred,TE
ClemCh22,Charlie Clemons,LB
SimmWa20,Wayne Simmons,LB
EvanCh00,Charles Evans,RB
MoorSt21,Stevon Moore,DB
ThomHe00,Henry Thomas,DT-NT
ReesJe21,Jerry Reese,WR
BiakTi00,Tim Biakabutuka,RB
LeviCh20,Chad Levitt,RB
TrayKe20,Keith Traylor,LB-DT-NT
DoerCh00,Chris Doering,WR
BryaJu20,Junior Bryant,DT-DE
RounRa20,Raleigh Roundtree,G-T
HastAn00,Andre Hastings,WR
WeslGr20,Greg Wesley,DB
RobbBa00,Barret Robbins,C
BennEd00,Edgar Bennett,RB
GlenTe00,Terry Glenn,WR
WolfWi00,Will Wolford,T-G
FielMa99,Mark Fields,LB
LintJo00,Jonathan Linton,RB
McDuO.00,O.J. McDuffie,WR
WellMi23,Mike Wells,DT
KrieCl20,Clint Kriewaldt,LB
McGrTr00,Travis McGriff,WR
BrowTr00,Troy Brown,WR
BoseTo00,Tony Boselli,T
HornJo00,Joe Horn,WR
FoleGl00,Glenn Foley,QB
CompMi20,Mike Compton,G-C
BailCh00,Champ Bailey,DB
BishMi00,Michael Bishop,QB
OwenTe00,Terrell Owens,WR
GoffMi20,Mike Goff,G
JackGr21,Greg Jackson,DB
MartCu00,Curtis Martin,RB
HillRa20,Raion Hill,DB
StubDa00,Dana Stubblefield,DT
SmitSh21,Shevin Smith,DB
MilbGl00,Glyn Milburn,RB-WR
KingSh20,Shawn King,DE
LevyCh00,Chuck Levy,RB
MontJo00,Joe Montgomery,RB
DysoKe00,Kevin Dyson,WR
JenkKe20,Kerry Jenkins,G
WideDa20,Dave Widell,C-T-G
BrowCo21,Corwin Brown,DB
ClanKe20,Kendrick Clancy,DT
TownLe20,Lester Towns,LB
MayxDe00,Deems May,TE
BronZa20,Zack Bronson,DB
FlemZe00,Zeron Flemister,TE
LewiJo00,Jonas Lewis,LB
JenkDe20,DeRon Jenkins,DB
BassAn20,Anthony Bass,DB
BoboOr20,Orlando Bobo,G
CartDa00,Dale Carter,DB
HickSk00,Skip Hicks,RB
SimoCo00,Corey Simon,DT
ShepLe00,Leslie Shepherd,WR
ParrJo20,John Parrella,DT
WalsSt00,Steve Walsh,QB
CainJo20,Joe Cain,LB
McClTy20,Tyrus McCloud,LB
RobeJa20,James Roberson,DE
CadrGl20,Glenn Cadrez,LB
WhelCr00,Craig Whelihan,QB
PegrEr00,Erric Pegram,RB
LoviDe00,Derek Loville,RB
CunnRa00,Randall Cunningham,QB
SlauT.20,T.J. Slaughter,LB
ClaiCh20,Chris Claiborne,LB
NaviHa20,Hannibal Navies,LB
SmitAr21,Artie Smith,DE
DownGa00,Gary Downs,RB
EliaKe00,Keith Elias,RB
SmeeJo20,Joel Smeenge,DE-LB
KonrRo00,Rob Konrad,FB
LyncBe20,Ben Lynch,C
ThomRo00,Rodney Thomas,RB
HawkAr20,Artrell Hawkins,DB
McGaSc20,Scott McGarrahan,DB
AtkiCo20,Corey Atkins,LB
ForeJa20,Jay Foreman,LB
DaviRo20,Rob Davis,C
TerrCo20,Corey Terry,LB
McGiWi00,Willie McGinest,DE-LB
JoneGr20,Greg Jones,LB
SteuTo00,Todd Steussie,T
DetmKo00,Koy Detmer,QB
LaneEr20,Eric Lane,RB
HowaEd20,Eddie Howard,P
DaviDo22,Don Davis,LB
ClarGr00,Greg Clark ,TE
SmitDe00,Detron Smith,RB
PrycTr00,Trevor Pryce,DT-DE
CochAn20,Antonio Cochran,DE
DimrCh20,Charles Dimry,DB
McClJ.20,J.J. McCleskey,DB
GranBi20,Billy Granville,LB
RickMi00,Mikhael Ricks,TE-WR
WilkDa22,Dan Wilkinson,DT-DE
StewJa00,James Stewart,RB
WillGe21,George Williams,DT
DilgKe00,Ken Dilger,TE
MillCr20,Craig Miller,DB
FaneAl00,Alan Faneca,G-T
TaylAa20,Aaron Taylor,G
RobbAu20,Austin Robbins,DT
FredMi20,Mike Frederick,DE
MartSt21,Steve Martin,DT-NT
StokBr00,Brandon Stokley,WR
KacyIs20,Isaiah Kacyvenski,LB
SandLe20,Lewis Sanders,DB
FinnJi00,Jim Finn,FB
MoorJa20,Jason Moore,DB
CartTy20,Tyrone Carter,DB
PricSh20,Shawn Price,DE-DT
delgralx01,Al Del Greco,K
LexBHa00,Harper LeBel,TE
ParkLa00,Larry Parker,WR
GreeJa00,Jacquez Green,WR
PhilLa00,Lawrence Phillips,RB
FolsJa20,James Folston,LB
GildJa00,Jason Gildon,LB
TanuMa20,Maa Tanuvasa,DE-DT
SualNi00,Nicky Sualua,RB
McGiLe20,Lenny McGill,DB
RichDa23,David Richie,NT
ParkGl20,Glenn Parker,G-T
SmitKe26,Kevin Smith,DB
PeetRo00,Rodney Peete,QB
BostJa00,James Bostic,RB
WalkDe20,Denard Walker,DB
BrohJe00,Jeff Brohm,QB
SaleTa20,Tarek Saleh,LB
McTyTi20,Tim McTyer,DB
JoneFr20,Fred Jones,LB
GrahKe00,Kent Graham,QB
GlenAa00,Aaron Glenn ,DB
CoryQu20,Quentin Coryatt,LB
CarsDw00,Dwayne Carswell,TE
DaviSh00,Shockmain Davis,WR
BurgTo20,Todd Burger,G
BinnDa20,David Binn,C
GardCh20,Chris Gardocki,P
ShawSe00,Sedrick Shaw,RB
TimpMi00,Michael Timpson,WR
ColeAn00,Andre Coleman,WR
HopkBr00,Brad Hopkins,T
AlstMi00,Mike Alstott,RB
JohnTr03,Tre' Johnson,G-T
BoweMa20,Matt Bowen,DB
ScioBr20,Brad Scioli,DE-DT
JervTr00,Travis Jervey,RB
BurkJo00,John Burke,TE-WR
HebrVa00,Vaughn Hebron,RB
FortRo20,Roman Fortin,C-T-G
BrigJe00,Jeremy Brigham,TE
HendJe20,Jerome Henderson,DB
JohnTe20,Ted Johnson,LB
EatoCh20,Chad Eaton,DT-NT
JohnDa00,Daryl Johnston,RB
ColeMa20,Marcus Coleman,DB
DunnDa01,Damon Dunn,WR
MillFr21,Fred Miller,T-G
MoblSi20,Singor Mobley,DB
StryDa20,Dan Stryzinski,P
WhitRe00,Reggie White,DE-DT
fordxcol01,Cole Ford,K
BrowJ.20,J.B. Brown,DB
BrowCo22,Courtney Brown,DE
ThomOr20,Orlando Thomas,DB
DentTi20,Tim Denton,DB
CottKe00,Kenyon Cotton,RB
knorrmic01,Micah Knorr,P
PerrJa21,Jason Perry,DB
BrooAa00,Aaron Brooks,QB
LoftSt20,Steve Lofton,DB
HaucTi20,Tim Hauck,DB
ScotLa20,Lance Scott,C
ManuGr20,Greg Manusky,LB
RobiEd22,Eddie Robinson,LB
PetiLu20,Luke Petitgout,T-G
LongKe21,Kevin Long,C
WhitJo20,Jose White,DT
OrlaBo20,Bo Orlando,DB
MireRi00,Rick Mirer,QB
WortBa20,Barron Wortham,LB
MaxiBr20,Brett Maxie,DB
BrowRe00,Reggie Brown,RB
MayeAl00,Alonzo Mayes,TE
DudlRi00,Rickey Dudley,TE
BailRo20,Robert Bailey,DB
MattSh00,Shane Matthews,QB
PritSt00,Stanley Pritchett,FB
BradJe20,Jeff Brady,LB
CostBr20,Brad Costello,P
JohnJ.00,J.J. Johnson,RB
NortDe00,Dennis Northcutt,WR
BarnMa00,Marlon Barnes,RB
WootTi20,Tito Wooten,DB
AdamFl00,Flozell Adams,T-G-TE
WallAl20,Al Wallace,DE
MangJo21,John Mangum,DB
McIvEv20,Everett McIver,G
HayeDo00,Donald Hayes,WR
KillTe20,Terry Killens,LB
BettJe00,Jerome Bettis,RB
GrayTo20,Torrian Gray,DB
SproJi20,Jimmy Sprotte,LB
PaynSe20,Seth Payne,DT-NT
VillCh20,Chris Villarrial,G-C
FletTe00,Terrell Fletcher,RB
WilsBe20,Bernard Wilson,DT-NT
GeasCo00,Cory Geason,TE
BateDW00,D'Wayne Bates,WR
ThibKe20,Keith Thibodeaux,DB
WillJa28,James Willis,LB
CookAn20,Anthony Cook,DE-DT
LodiMi20,Mike Lodish,NT-DT-DE
AustRa20,Raymond Austin,DB
RiddLo20,Louis Riddick,DB
CannJa20,James Cannida,DT
ShawHa00,Harold Shaw,RB
SharDa00,Darren Sharper,DB
TestVi00,Vinny Testaverde,QB
BercPe20,Pete Bercich,LB
AverJo00,John Avery,RB
RodgDe20,Derrick Rodgers,LB
GoodHe00,Herbert Goodman,RB
MitcAn20,Anthony Mitchell,DB
HamiRu20,Ruffin Hamilton,LB
JennKe00,Keith Jennings,TE
BookMi20,Michael Booker,DB
RogeCh00,Charlie Rogers,RB
TurkMa20,Matt Turk,P
WaynNa20,Nate Wayne,LB
MintMi21,Mike Minter,DB
ScotTo21,Tony Scott,DB
SavoNi20,Nick Savoie,TE
BoulPe00,Peter Boulware,LB-DE
WoodTe20,Terry Wooden,LB
ThomEd21,Edward Thomas,LB
ByneEa00,Earnest Byner,RB
StanCh20,Chad Stanley,P
johnslee01,Lee Johnson,P
HansBr20,Brian Hansen,P
FarrJa99,James Farrior,LB
TaylFr00,Fred Taylor,RB
SalaJo20,Joe Salave'a,DT
BrisVi00,Vincent Brisby,WR
MossRa00,Randy Moss,WR
GodfRa20,Randall Godfrey,LB
MyerGr20,Greg Myers,DB
MoorHe00,Herman Moore,WR
CotaCh20,Chad Cota,DB
ClemAn20,Anthony Clement,T
ButlLe00,LeRoy Butler,DB
FuamCh00,Chris Fuamatu-Ma'afala,RB
MannBr00,Brian Manning,WR
McCoKe20,Kez McCorvey,WR
SaleDa00,Dan Saleaumua,DT-NT-DE
PlumGa20,Gary Plummer,LB
JoneJa20,James Jones,DT-NT
ClinTo00,Tony Cline,TE
FullCo20,Corey Fuller,DB
JohnLo00,Lonnie Johnson,TE
ThomWi00,William Thomas,LB
TuggJe00,Jessie Tuggle,LB
FergJa21,Jason Ferguson,DT-NT
MitcPe00,Pete Mitchell,TE
IrviSe00,Sedrick Irvin,RB
RubiAn21,Angel Rubio,DE
HankMe00,Merton Hanks,DB
LewiAl00,Albert Lewis,DB
RisoAn00,Andre Rison,WR
GarcFr21,Frank Garcia,C-G
hansojas01,Jason Hanson,K
ShorBr20,Brandon Short,LB
richewad01,Wade Richey,K
BledDr00,Drew Bledsoe,QB
GrieBr00,Brian Griese,QB
MoldAl20,Alex Molden,DB
BerrGa20,Gary Berry,DB
NugeDa21,David Nugent,DE
WallAa20,Aaron Wallace,LB
CollKe00,Kerry Collins,QB
PorcRo00,Robert Porcher,DE-DT
HughDa00,Danan Hughes,WR
LoveDa20,David Loverne,G
EnisCu00,Curtis Enis,RB
HassMa00,Matt Hasselbeck,QB
HolmLe20,Lester Holmes,G
MoorRo00,Rob Moore,WR
HousBo20,Bobby Houston,LB
SwanEr00,Eric Swann,DT-DE
DunnJa00,Jason Dunn,TE
CoghGe20,George Coghill,DB
WiltJa20,Jason Wiltz,DT-DE
WiegCa20,Casey Wiegmann,C
SmitNe00,Neil Smith,DE
WalzZa20,Zack Walz,LB
AbduRa00,Rabih Abdullah,RB
MitcKe21,Kevin Mitchell,LB
RobiMa00,Marcus Robinson,WR
JoneMa20,Marcus Jones,DE-DT
SawyTa20,Talance Sawyer,DE
MackSt00,Stacey Mack,RB
HallLa00,Lamont Hall,TE
IssaJa20,Jabari Issa,DE-DT
GreeKe00,Kevin Greene,LB-DE
PrenTr00,Travis Prentice,RB
HansCh20,Chris Hanson,P
DeviKe20,Kevin Devine,DB
rackenei01,Neil Rackers,K
SchwJi00,Jim Schwantz,LB
BookMa00,Marty Booker,WR
HallRh20,Rhett Hall,DT
WilmKl20,Klaus Wilmsmeyer,P
jaegejef01,Jeff Jaeger,K
UpshRe20,Regan Upshaw,DE
WashDe20,Dewayne Washington,DB
McKyTi20,Tim McKyer,DB
BjorEr00,Eric Bjornson,TE
WidmCo20,Corey Widmer,LB-DT
ThomCh00,Chris Thomas,WR
CoxxBr00,Bryan Cox,LB
SwifMi20,Michael Swift,DB
HaleJe20,Jermaine Haley,DT
RobiDa20,Damien Robinson,DB
GonzPe00,Pete Gonzalez,QB
KoppJe20,Jeff Kopp,LB
BasnMi00,Michael Basnight,RB
YarbRy00,Ryan Yarborough,WR
OgdeJo00,Jonathan Ogden,T-G
PupuAl00,Alfred Pupunu,TE
BellRi21,Ricky Bell,DB
VinsFr20,Fred Vinson,DB
KirbTe00,Terry Kirby,RB
PortJe00,Jerry Porter,WR
FranTo21,Todd Franz,DB
CoviSc00,Scott Covington,QB
SmitTr20,Travian Smith,LB
HenlJu00,June Henley,RB
LeexDe20,Delphfrine Lee,DB
MitcBr20,Brandon Mitchell,DE-DT
CartPa00,Pat Carter,TE
WillTy20,Tyrone Williams,DB
DaltLi20,Lional Dalton,DT
TallBe20,Ben Talley,LB
MarsWh20,Whit Marshall,LB
JeffGr20,Greg Jefferson,DE
JoneCe20,Cedric Jones,DE
AragLe20,Leo Araguz,P
CulpBr20,Brad Culpepper,DT
DaviSt00,Stephen Davis,RB
PathJe00,Jerome Pathon,WR
ArmsTy00,Tyji Armstrong,TE
McBuGe20,Gerald McBurrows,DB
WillJo28,John Williams,DB
PeteTy20,Tyrell Peters,LB
TillPa20,Pat Tillman,DB
SyvrJ.20,J.J. Syvrud,LB
WatsCh20,Chris Watson,DB
DaviNa20,Nathan Davis,DE
CleeCa00,Cam Cleeland,TE
JamiGe20,George Jamison,LB
BartWi20,William Bartee,DB
SandFr00,Frank Sanders,WR
HawtDu20,Duane Hawthorne,DB
DarlJa20,James Darling,LB
BeasAa20,Aaron Beasley,DB
vinatada01,Adam Vinatieri,K
JoneFr00,Freddie Jones,TE
OsboCh20,Chuck Osborne,DT
WillTy21,Tyrone Williams,DE
PurvAn20,Andre Purvis,DT
janikseb01,Sebastian Janikowski,K
SmitAa99,Aaron Smith,DE
GordDw20,Dwayne Gordon,LB
hollimik01,Mike Hollis,K
SpenBl00,Blake Spence,TE
LandSe20,Sean Landeta,P
SmitEm00,Emmitt Smith,RB
McNaSt00,Steve McNair,QB
RoanMi00,Michael Roan,TE
CaniTr00,Trung Canidate,RB
FishCh20,Charles Fisher,DB
ScotCh20,Chad Scott,DB
LogaEr20,Ernie Logan,NT-DE-DT
BrowJo24,John Browning,DT-DE
DaviTr00,Troy Davis,RB
SchuLa00,Lance Schulters,DB
CulpDa00,Daunte Culpepper,QB
BarbRo00,Ronde Barber,DB
KernMa20,Marlon Kerner,DB
SwayHa20,Harry Swayne,T-DE
TaylSh20,Shannon Taylor,LB
BrouSt00,Steve Broussard,RB-WR
DaviWi00,Willie Davis,WR
JennBr00,Brian Jennings,TE-C
HamiCo20,Conrad Hamilton,DB
CodyMa00,Mac Cody,WR
WearFr20,Fred Weary,DB
SpirGr20,Greg Spires,DE
GermJa00,Jammi German,WR
BarbSh20,Shawn Barber,LB
AlexSt00,Stephen Alexander,TE
CarrMa00,Mark Carrier,WR
TeagTr20,Trey Teague,C-T
ZellRa00,Ray Zellars,RB
NortGa20,Gabe Northern,LB-DE
WillCh22,Charlie Williams,DB
AsheJa00,Jamie Asher,TE
SwaySh20,Shawn Swayda,DE
HamiJa20,James Hamilton,LB
AldrAl21,Allen Aldridge,LB
GrieMa00,Marrio Grier,RB
KatzAn20,Andy Katzenmoyer,LB
MaryRu00,Russell Maryland,DT
StewRy20,Ryan Stewart,DB
ChryPe00,Pete Chryplewicz,TE
MoorMa23,Marty Moore,LB
StewKo00,Kordell Stewart,QB
BracTo00,Tony Brackens,DE
ColeKa00,KaRon Coleman,RB
DailCa20,Casey Dailey,LB
HewiCh20,Chris Hewitt,DB
BarkBr20,Bryan Barker,P
GarrJa00,Jason Garrett,QB
LucaAl20,Al Lucas,DT
stoyapet01,Pete Stoyanovich,K
hentrcra01,Craig Hentrich,P
CrosHo00,Howard Cross,TE
FloyCh00,Chris Floyd,RB
LangAn20,Antonio Langham,DB
McCuAn00,Andy McCullough,WR
VaugDa20,Darrick Vaughn,DB
StecAa00,Aaron Stecker,RB
SuttJa20,Jason Suttle,DB
JoneRo26,Rondell Jones,DB
WoodLe00,Lee Woodall,LB
