p_id,name,year,age,gamesPlayedIn,gamesStarted,rec_first_downs,rush_first_downs,awards
HearGa00,Garrison Hearst,1997,26,13,13,8.0,41.0,None
SmitEm00,Emmitt Smith,1997,28,16,16,6.0,52.0,None
WillSh00,Sherman Williams,1997,24,16,0,6.0,25.0,None
WalkHe00,Herschel Walker,1997,35,16,6,7.0,2.0,None
AlleMa00,Marcus Allen,1997,37,16,0,6.0,42.0,None
BennDo00,Donnell Bennett,1997,25,14,1,1.0,19.0,None
HillGr00,Greg Hill,1997,25,16,16,4.0,23.0,None
AndeKi00,Kimble Anders,1997,31,15,14,22.0,17.0,PB
ByneEa00,Earnest Byner,1997,35,16,5,7.0,18.0,None
McAfFr00,Fred McAfee,1997,29,14,0,2.0,1.0,None
StewJa00,James Stewart,1997,26,16,5,16.0,39.0,None
HallTy00,Ty Hallock,1997,26,15,7,6.0,2.0,None
BrowGa00,Gary Brown,1997,28,15,14,8.0,47.0,None
CravAa00,Aaron Craver,1997,29,15,5,1.0,2.0,None
FletTe00,Terrell Fletcher,1997,24,13,1,17.0,6.0,None
MetcEr00,Eric Metcalf,1997,29,16,1,24.0,0.0,PB-AP
WillHa00,Harvey Williams,1997,30,14,6,7.0,6.0,None
LeviCh20,Chad Levitt,1997,22,10,2,1.0,0.0,None
DunnWa00,Warrick Dunn,1997,22,16,10,19.0,37.0,PB
AlstMi00,Mike Alstott,1997,24,15,15,13.0,35.0,PB-AP
ElliJe00,Jerry Ellison,1997,26,16,0,0.0,1.0,None
HoarLe00,Leroy Hoard,1997,29,12,1,1.0,16.0,None
SmitRo00,Robert Smith,1997,25,14,14,10.0,45.0,None
EvanCh00,Charles Evans,1997,30,16,13,0.0,0.0,None
WillMo00,Moe Williams,1997,23,14,0,0.0,5.0,None
BiakTi00,Tim Biakabutuka,1997,23,8,2,0.0,12.0,None
GreeSc00,Scott Greene,1997,25,16,14,13.0,16.0,None
LaneFr00,Fred Lane,1997,22,13,7,0.0,41.0,None
JohnAn00,Anthony Johnson,1997,30,16,7,5.0,11.0,None
BateMi00,Michael Bates,1997,28,16,0,0.0,0.0,PB
AndeJa00,Jamal Anderson,1997,25,16,15,14.0,54.0,None
HansBy00,Byron Hanspard,1997,21,16,0,3.0,9.0,None
GreeHa00,Harold Green,1997,29,16,1,12.0,7.0,None
ChriBo00,Bob Christian,1997,29,16,12,6.0,1.0,None
CartTo00,Tony Carter,1997,25,16,10,11.0,3.0,None
HarrRa00,Raymont Harris,1997,27,13,13,6.0,53.0,None
AutrDa00,Darnell Autry,1997,21,13,3,2.0,13.0,None
LeveDo00,Dorsey Levens,1997,27,16,16,18.0,71.0,PB
HaydAa00,Aaron Hayden,1997,24,14,0,2.0,6.0,None
MoorJe00,Jerald Moore,1997,23,9,5,2.0,22.0,None
AlleTe00,Terry Allen,1997,29,10,10,7.0,31.0,None
LogaMa00,Marc Logan,1997,32,15,1,0.0,0.0,None
GrahSc00,Scottie Graham,1997,28,5,0,0.0,0.0,None
BynuKe00,Kenny Bynum,1997,23,13,0,0.0,5.0,None
GreeRo00,Robert Green,1997,27,3,1,0.0,0.0,None
CullDe00,Derrick Cullors,1997,25,15,1,0.0,4.0,None
MeanNa00,Natrone Means,1997,25,14,11,3.0,46.0,None
LevyCh00,Chuck Levy,1997,25,14,0,3.0,4.0,None
RhetEr00,Errict Rhett,1997,27,11,0,0.0,8.0,None
GrieMa00,Marrio Grier,1997,26,16,0,0.0,4.0,None
LynnAn00,Anthony Lynn,1997,29,16,0,1.0,0.0,None
BarbTi00,Tiki Barber,1997,22,12,6,13.0,32.0,None
DulaMi00,Mike Dulaney,1997,27,7,0,0.0,0.0,None
AskaJo00,Joe Aska,1997,25,7,0,0.0,1.0,None
NealRa00,Ray Nealy,1997,22,1,0,0.0,0.0,None
PottRo00,Roosevelt Potts,1997,26,8,1,0.0,0.0,None
ArchMi00,Mike Archie,1997,-1,0,0,0.0,0.0,None
CottKe00,Kenyon Cotton,1997,23,15,0,0.0,1.0,None
DaviJe26,Jerone Davison,1997,27,8,1,1.0,0.0,None
GrocCl00,Clif Groce,1997,25,7,0,0.0,3.0,None
NealLe20,Leon Neal,1997,25,0,0,0.0,0.0,None
HampRo00,Rodney Hampton,1997,28,2,0,0.0,5.0,None
HickMi20,Michael Hicks,1997,24,3,0,0.0,0.0,None
LaneEr20,Eric Lane,1997,23,15,0,0.0,0.0,None
LaneFr00,Fred Lane,1998,23,14,11,4.0,36.0,None
JohnAn00,Anthony Johnson,1998,31,16,2,11.0,6.0,None
OlivWi00,Winslow Oliver,1998,25,16,0,0.0,0.0,None
BateMi00,Michael Bates,1998,29,14,0,0.0,0.0,PB
AndeJa00,Jamal Anderson,1998,26,16,16,13.0,94.0,PB-AP
GreeHa00,Harold Green,1998,30,6,0,1.0,1.0,None
ChriBo00,Bob Christian,1998,30,14,11,12.0,4.0,None
EnisCu00,Curtis Enis,1998,22,9,1,0.0,21.0,None
BennEd00,Edgar Bennett,1998,29,16,13,7.0,28.0,None
ChanRo20,Robert Chancey,1998,26,16,1,6.0,10.0,None
HallTy00,Ty Hallock,1998,27,16,10,8.0,4.0,None
MilbGl00,Glyn Milburn,1998,27,16,1,2.0,0.0,None
StewJa00,James Stewart,1998,27,3,3,4.0,13.0,None
TaylFr00,Fred Taylor,1998,22,15,12,13.0,57.0,None
BankTa00,Tavian Banks,1998,24,6,1,0.0,4.0,None
DillCo00,Corey Dillon,1998,24,15,15,4.0,57.0,None
CartKi00,Ki-Jana Carter,1998,25,1,0,0.0,0.0,None
BienEr00,Eric Bieniemy,1998,29,16,0,6.0,5.0,None
GeorEd00,Eddie George,1998,25,16,16,17.0,75.0,PB
ThomRo00,Rodney Thomas,1998,25,11,0,3.0,5.0,None
LeveDo00,Dorsey Levens,1998,28,7,4,7.0,21.0,None
JervTr00,Travis Jervey,1998,26,8,5,1.0,18.0,None
SandBa00,Barry Sanders,1998,30,16,16,10.0,65.0,PB
RiveRo00,Ron Rivers,1998,27,15,0,3.0,4.0,None
VardTo00,Tommy Vardell,1998,29,14,9,7.0,9.0,None
SmitRo00,Robert Smith,1998,26,14,14,12.0,46.0,PB
HoarLe00,Leroy Hoard,1998,30,16,1,9.0,29.0,None
EvanCh00,Charles Evans,1998,31,16,8,1.0,5.0,None
WillMo00,Moe Williams,1998,24,12,1,1.0,0.0,None
DunnWa00,Warrick Dunn,1998,23,16,14,22.0,45.0,None
AlstMi00,Mike Alstott,1998,25,16,16,7.0,49.0,PB-AP
ElliJe00,Jerry Ellison,1998,27,16,0,0.0,1.0,None
BarbTi00,Tiki Barber,1998,23,16,4,13.0,8.0,None
WayxCh00,Charles Way,1998,26,16,15,5.0,30.0,None
BrowGa00,Gary Brown,1998,29,16,11,1.0,54.0,None
AlleTe00,Terry Allen,1998,30,10,10,6.0,28.0,None
MitcBr00,Brian Mitchell,1998,30,16,0,14.0,11.0,None
DaviSt00,Stephen Davis,1998,24,16,12,13.0,6.0,None
BowiLa00,Larry Bowie,1998,25,5,4,5.0,0.0,None
StalDu00,Duce Staley,1998,23,16,13,19.0,55.0,None
WalkCo00,Corey Walker,1998,25,14,0,1.0,2.0,None
HaydAa00,Aaron Hayden,1998,25,1,0,0.0,0.0,None
GreeAh00,Ahman Green,1998,21,16,0,0.0,8.0,None
WattRi00,Ricky Watters,1998,29,16,16,15.0,76.0,None
BrouSt00,Steve Broussard,1998,31,15,0,1.0,0.0,None
BrowRe00,Reggie Brown,1998,25,15,1,0.0,0.0,None
MoorJe00,Jerald Moore,1998,24,11,4,2.0,12.0,None
HenlJu00,June Henley,1998,23,11,3,8.0,17.0,None
LeexAm00,Amp Lee,1998,27,14,2,31.0,8.0,None
HarrDe00,Derrick Harris,1998,26,16,14,4.0,5.0,None
SmitLa00,Lamar Smith,1998,28,14,9,12.0,21.0,None
ZellRa00,Ray Zellars,1998,25,11,7,1.0,7.0,None
CravAa00,Aaron Craver,1998,30,16,10,9.0,11.0,None
RhetEr00,Errict Rhett,1998,28,13,2,2.0,5.0,None
HolmPr00,Priest Holmes,1998,25,16,13,10.0,54.0,None
PottRo00,Roosevelt Potts,1998,27,16,15,6.0,8.0,None
HuntRi00,Richard Huntley,1998,26,16,1,1.0,10.0,None
BettJe00,Jerome Bettis,1998,26,15,15,2.0,61.0,None
FuamCh00,Chris Fuamatu-Ma'afala,1998,21,12,0,3.0,2.0,None
WitmJo00,Jon Witman,1998,26,16,9,3.0,0.0,None
SmitEm00,Emmitt Smith,1998,29,16,16,8.0,90.0,PB
JohnDa00,Daryl Johnston,1998,32,16,13,2.0,0.0,None
WillSh00,Sherman Williams,1998,25,16,2,4.0,11.0,None
SualNi00,Nicky Sualua,1998,23,0,0,0.0,0.0,None
MurrAd00,Adrian Murrell,1998,28,15,14,7.0,46.0,None
MetcEr00,Eric Metcalf,1998,30,16,3,18.0,0.0,None
FaulMa00,Marshall Faulk,1998,25,16,15,44.0,62.0,PB
AbduKa00,Karim Abdul-Jabbar,1998,24,15,15,3.0,48.0,None
AverJo00,John Avery,1998,22,16,0,2.0,24.0,None
ParmBe00,Bernie Parmalee,1998,31,15,0,9.0,2.0,None
MeanNa00,Natrone Means,1998,26,10,10,3.0,42.0,None
StepTr00,Tremayne Stephens,1998,22,13,1,1.0,4.0,None
FletTe00,Terrell Fletcher,1998,25,12,5,10.0,36.0,None
SmitAn00,Antowain Smith,1998,26,16,14,0.0,61.0,None
HolmDa00,Darick Holmes,1998,27,14,4,0.0,0.0,None
LintJo00,Jonathan Linton,1998,24,14,0,0.0,11.0,None
HearGa00,Garrison Hearst,1998,27,16,16,14.0,73.0,PB
LevyCh00,Chuck Levy,1998,26,12,0,4.0,3.0,None
MartCu00,Curtis Martin,1998,25,15,15,17.0,70.0,PB
ByarKe00,Keith Byars,1998,35,13,8,15.0,3.0,None
JohnLe00,Leon Johnson,1998,24,12,2,8.0,8.0,None
BennDo00,Donnell Bennett,1998,26,16,10,6.0,30.0,None
AndeKi00,Kimble Anders,1998,32,16,15,18.0,15.0,None
ShehRa00,Rashaan Shehee,1998,23,16,0,2.0,4.0,None
KaufNa00,Napoleon Kaufman,1998,25,13,13,6.0,41.0,None
WillHa00,Harvey Williams,1998,31,16,3,6.0,30.0,None
DaviTe00,Terrell Davis,1998,26,16,16,12.0,101.0,PB-AP
GrifHo00,Howard Griffith,1998,31,14,13,7.0,1.0,None
LoviDe00,Derek Loville,1998,30,16,0,2.0,13.0,None
EdwaRo00,Robert Edwards,1998,24,16,15,13.0,50.0,None
ShawSe00,Sedrick Shaw,1998,25,13,1,2.0,5.0,None
CullDe00,Derrick Cullors,1998,26,16,0,4.0,4.0,None
CartTo00,Tony Carter,1998,26,11,7,7.0,0.0,None
GarnCh00,Charlie Garner,1998,26,10,3,5.0,19.0,None
BlaiMi00,Michael Blair,1998,24,13,0,0.0,0.0,None
ThomTh00,Thurman Thomas,1998,32,14,3,10.0,16.0,None
DaviTr00,Troy Davis,1998,23,14,2,3.0,6.0,None
GrahJa00,Jay Graham,1998,23,5,1,1.0,3.0,None
MorrBa00,Bam Morris,1998,26,12,5,0.0,0.0,None
HillGr00,Greg Hill,1998,26,2,2,0.0,13.0,None
HebrVa00,Vaughn Hebron,1998,28,15,0,0.0,2.0,None
SmitDe00,Detron Smith,1998,24,15,2,1.0,0.0,None
PittMi00,Michael Pittman,1998,23,15,0,0.0,4.0,None
EliaKe00,Keith Elias,1998,26,13,0,0.0,1.0,None
MilnBr00,Brian Milne,1998,25,14,14,5.0,5.0,None
HarrRa00,Raymont Harris,1998,28,8,3,3.0,9.0,None
McAfFr00,Fred McAfee,1998,30,14,0,1.0,5.0,None
WheaTy00,Tyrone Wheatley,1998,26,5,0,0.0,2.0,None
WarrCh00,Chris Warren,1998,30,9,0,6.0,14.0,None
ArchMi00,Mike Archie,1998,26,16,0,0.0,3.0,None
HolcRo00,Robert Holcombe,1998,23,13,6,2.0,16.0,None
DownGa00,Gary Downs,1998,26,16,1,1.0,0.0,None
OxenKe00,Ken Oxendine,1998,23,9,0,1.0,2.0,None
CottKe00,Kenyon Cotton,1998,24,12,0,0.0,0.0,None
McPhJe00,Jerris McPhail,1998,26,3,0,0.0,0.0,None
HeywCr00,Craig Heyward,1998,32,4,3,0.0,2.0,None
WarrLa00,Lamont Warren,1998,25,12,2,4.0,5.0,None
FloyCh00,Chris Floyd,1998,23,16,2,0.0,2.0,None
BateMa00,Mario Bates,1998,25,16,1,1.0,16.0,None
HowaCh00,Chris Howard,1998,23,8,0,0.0,0.0,None
HickSk00,Skip Hicks,1998,24,9,5,0.0,24.0,None
BennBr00,Brandon Bennett,1998,25,14,1,5.0,15.0,None
BynuKe00,Kenny Bynum,1998,24,10,0,0.0,1.0,None
JoneGe00,George Jones,1998,25,12,0,0.0,6.0,None
WillJe00,Jermaine Williams,1998,25,10,0,0.0,0.0,None
LestTi00,Tim Lester,1998,30,9,7,0.0,0.0,None
PerrWi00,Wilmont Perry,1998,23,6,2,0.0,10.0,None
KirbTe00,Terry Kirby,1998,28,9,0,7.0,14.0,None
GreeSc00,Scott Greene,1998,26,5,0,0.0,0.0,None
BiakTi00,Tim Biakabutuka,1998,24,10,3,5.0,20.0,None
AlleJa00,James Allen,1998,23,6,2,3.0,7.0,None
JordRa00,Randy Jordan,1998,28,16,0,0.0,12.0,None
MeggDa00,Dave Meggett,1998,32,2,0,1.0,1.0,None
MoorRo01,Ronald Moore,1998,28,1,1,0.0,0.0,None
WillPo00,Pooh Bear Williams,1998,23,3,0,0.0,0.0,None
DaviSt00,Stephen Davis,1999,25,14,14,5.0,88.0,PB
MitcBr00,Brian Mitchell,1999,31,16,0,12.0,12.0,None
HickSk00,Skip Hicks,1999,25,10,2,4.0,14.0,None
SmitEm00,Emmitt Smith,1999,30,15,15,4.0,86.0,PB
WarrCh00,Chris Warren,1999,31,16,1,10.0,27.0,None
JohnDa00,Daryl Johnston,1999,33,1,0,0.0,0.0,None
EnisCu00,Curtis Enis,1999,23,15,12,15.0,58.0,None
MilbGl00,Glyn Milburn,1999,28,16,1,7.0,5.0,PB-AP
HallTy00,Ty Hallock,1999,28,15,4,1.0,0.0,None
BennEd00,Edgar Bennett,1999,30,16,2,5.0,1.0,None
AndeKi00,Kimble Anders,1999,33,2,2,1.0,7.0,None
ShehRa00,Rashaan Shehee,1999,24,9,5,5.0,12.0,None
JameEd00,Edgerrin James,1999,21,16,16,23.0,86.0,PB-AP
EliaKe00,Keith Elias,1999,27,14,0,0.0,1.0,None
GreeSc00,Scott Greene,1999,27,5,0,0.0,0.0,None
LintJo00,Jonathan Linton,1999,25,16,2,8.0,44.0,None
SmitAn00,Antowain Smith,1999,27,14,11,2.0,28.0,None
ThomTh00,Thurman Thomas,1999,33,5,3,2.0,10.0,None
LeveDo00,Dorsey Levens,1999,29,14,14,28.0,58.0,None
MitcBa00,Basil Mitchell,1999,24,16,2,1.0,7.0,None
KaufNa00,Napoleon Kaufman,1999,26,16,5,7.0,33.0,None
WheaTy00,Tyrone Wheatley,1999,27,16,9,7.0,43.0,None
JordRa00,Randy Jordan,1999,29,16,0,3.0,5.0,None
WillJe00,Jermaine Williams,1999,26,15,0,0.0,0.0,None
SmitLa00,Lamar Smith,1999,29,13,2,9.0,13.0,None
WillRi00,Ricky Williams,1999,22,12,12,8.0,51.0,None
DaviTr00,Troy Davis,1999,24,16,2,4.0,2.0,None
CravAa00,Aaron Craver,1999,31,13,10,6.0,2.0,None
PhilDi00,Dino Philyaw,1999,29,13,0,1.0,1.0,None
BiakTi00,Tim Biakabutuka,1999,25,11,11,9.0,27.0,None
LaneFr00,Fred Lane,1999,24,15,5,5.0,29.0,None
BateMi00,Michael Bates,1999,30,16,0,0.0,1.0,PB
MetcEr00,Eric Metcalf,1999,31,16,1,5.0,1.0,None
MartCu00,Curtis Martin,1999,26,16,16,9.0,87.0,None
JohnLe00,Leon Johnson,1999,25,1,0,0.0,1.0,None
ParmBe00,Bernie Parmalee,1999,32,16,0,6.0,7.0,None
WarrLa00,Lamont Warren,1999,26,16,2,15.0,5.0,None
AlleTe00,Terry Allen,1999,31,16,13,6.0,45.0,None
FaulKe00,Kevin Faulk,1999,23,11,2,3.0,7.0,None
ShawHa00,Harold Shaw,1999,25,8,0,1.0,2.0,None
FloyCh00,Chris Floyd,1999,24,13,0,1.0,0.0,None
FaulMa00,Marshall Faulk,1999,26,16,16,40.0,70.0,PB-AP
WatsJu00,Justin Watson,1999,24,8,0,0.0,9.0,None
HolcRo00,Robert Holcombe,1999,24,15,7,9.0,18.0,None
HolmPr00,Priest Holmes,1999,26,9,4,6.0,20.0,None
EvanCh00,Charles Evans,1999,32,16,10,12.0,8.0,None
GeorEd00,Eddie George,1999,26,16,16,20.0,71.0,PB
GeorSp00,Spencer George,1999,26,0,0,0.0,0.0,None
DillCo00,Corey Dillon,1999,25,15,15,13.0,64.0,PB
MilnBr00,Brian Milne,1999,26,11,1,0.0,0.0,None
CartKi00,Ki-Jana Carter,1999,26,3,0,1.0,1.0,None
StalDu00,Duce Staley,1999,24,16,16,19.0,50.0,None
BienEr00,Eric Bieniemy,1999,30,16,0,1.0,4.0,None
MurrAd00,Adrian Murrell,1999,29,16,12,13.0,27.0,None
BateMa00,Mario Bates,1999,26,16,2,2.0,23.0,None
PittMi00,Michael Pittman,1999,24,10,2,8.0,12.0,None
AndeJa00,Jamal Anderson,1999,27,2,2,1.0,1.0,None
HansBy00,Byron Hanspard,1999,23,12,4,4.0,20.0,None
ChriBo00,Bob Christian,1999,31,16,14,17.0,15.0,None
HoarLe00,Leroy Hoard,1999,31,15,3,8.0,40.0,None
SmitRo00,Robert Smith,1999,27,13,12,6.0,41.0,None
WattRi00,Ricky Watters,1999,30,16,16,17.0,51.0,None
BrowRe00,Reggie Brown,1999,26,16,8,11.0,1.0,None
RogeCh00,Charlie Rogers,1999,23,12,0,0.0,0.0,None
GreeAh00,Ahman Green,1999,22,14,0,0.0,12.0,None
RiveRo00,Ron Rivers,1999,28,7,6,8.0,16.0,None
HillGr00,Greg Hill,1999,27,14,8,1.0,21.0,None
IrviSe00,Sedrick Irvin,1999,21,14,0,11.0,10.0,None
OlivBr00,Brock Olivo,1999,23,14,0,1.0,1.0,None
DunnWa00,Warrick Dunn,1999,24,15,15,29.0,31.0,None
AlstMi00,Mike Alstott,1999,26,16,16,11.0,48.0,PB-AP
AbduRa00,Rabih Abdullah,1999,24,15,1,0.0,1.0,None
BennSe00,Sean Bennett,1999,24,9,2,1.0,5.0,None
WayxCh00,Charles Way,1999,27,11,8,2.0,10.0,None
BarbTi00,Tiki Barber,1999,24,16,1,32.0,13.0,None
JohnLe01,LeShon Johnson,1999,28,16,4,4.0,9.0,None
TaylFr00,Fred Taylor,1999,23,10,9,4.0,40.0,None
StewJa00,James Stewart,1999,28,14,7,4.0,55.0,None
BankTa00,Tavian Banks,1999,25,8,1,6.0,3.0,None
MackSt00,Stacey Mack,1999,24,12,0,0.0,2.0,None
GarnCh00,Charlie Garner,1999,27,16,15,23.0,54.0,None
PhilLa00,Lawrence Phillips,1999,24,8,0,5.0,8.0,None
VardTo00,Tommy Vardell,1999,30,6,4,1.0,2.0,None
KirbTe00,Terry Kirby,1999,29,16,10,19.0,26.0,None
ShawSe00,Sedrick Shaw,1999,26,4,0,0.0,0.0,None
BettJe00,Jerome Bettis,1999,27,16,16,2.0,64.0,None
ZereAm00,Amos Zereoue,1999,23,8,0,1.0,4.0,None
HuntRi00,Richard Huntley,1999,27,16,2,14.0,29.0,None
WitmJo00,Jon Witman,1999,27,16,11,2.0,1.0,None
DaviTe00,Terrell Davis,1999,27,4,4,2.0,11.0,None
LoviDe00,Derek Loville,1999,31,10,0,4.0,9.0,None
GrifHo00,Howard Griffith,1999,32,16,16,13.0,6.0,None
SmitDe00,Detron Smith,1999,25,16,0,2.0,0.0,PB
AbduKa00,Karim Abdul-Jabbar,1999,25,13,9,0.0,0.0,None
JohnJ.00,J.J. Johnson,1999,25,13,4,2.0,26.0,None
AverJo00,John Avery,1999,23,7,0,0.0,0.0,None
GrocCl00,Clif Groce,1999,27,16,15,6.0,2.0,None
MeanNa00,Natrone Means,1999,27,7,5,2.0,16.0,None
FletTe00,Terrell Fletcher,1999,26,15,2,18.0,5.0,None
BynuKe00,Kenny Bynum,1999,25,16,5,6.0,18.0,None
JohnAn00,Anthony Johnson,1999,32,16,0,4.0,6.0,None
CollCe00,Cecil Collins,1999,23,8,6,0.0,21.0,None
RhetEr00,Errict Rhett,1999,29,16,10,7.0,40.0,None
CartTo00,Tony Carter,1999,27,16,14,4.0,2.0,None
ThomRo00,Rodney Thomas,1999,26,16,0,4.0,9.0,None
MorrBa00,Bam Morris,1999,27,12,8,0.0,16.0,None
OxenKe00,Ken Oxendine,1999,24,12,9,8.0,25.0,None
OlivWi00,Winslow Oliver,1999,26,14,0,5.0,1.0,None
BostJa00,James Bostic,1999,27,9,0,2.0,0.0,None
BennDo00,Donnell Bennett,1999,27,15,1,2.0,40.0,None
JoneGe00,George Jones,1999,26,6,0,0.0,0.0,None
LynnAn00,Anthony Lynn,1999,31,16,0,0.0,0.0,None
HowaCh00,Chris Howard,1999,24,12,0,0.0,3.0,None
WillMo00,Moe Williams,1999,25,14,0,1.0,6.0,None
BasnMi00,Michael Basnight,1999,22,13,1,4.0,12.0,None
AyanOb00,Obafemi Ayanbadejo,1999,24,14,0,0.0,0.0,None
AlleJa00,James Allen,1999,24,12,3,4.0,7.0,None
BrowGa00,Gary Brown,1999,30,3,2,0.0,12.0,None
LestTi00,Tim Lester,1999,31,5,1,0.0,0.0,None
StepTr00,Tremayne Stephens,1999,23,11,2,6.0,6.0,None
ShiePa00,Paul Shields,1999,23,13,3,2.0,0.0,None
GaryOl00,Olandis Gary,1999,24,12,12,5.0,61.0,None
FarmRo20,Robert Farmer,1999,25,0,0,0.0,0.0,None
LeexAm00,Amp Lee,1999,28,7,0,1.0,0.0,None
ElliJe00,Jerry Ellison,1999,28,12,0,2.0,1.0,None
SalaRa00,Rashaan Salaam,1999,25,2,0,0.0,0.0,None
ParkDe00,De'Mond Parker,1999,23,11,0,0.0,11.0,None
MontJo00,Joe Montgomery,1999,23,7,5,0.0,22.0,None
ClouMi00,Mike Cloud,1999,24,11,0,1.0,7.0,None
PerrWi00,Wilmont Perry,1999,24,7,3,1.0,8.0,None
GordLe00,Lennox Gordon,1999,21,8,0,0.0,2.0,None
FuamCh00,Chris Fuamatu-Ma'afala,1999,22,10,0,0.0,0.0,None
FazaJe00,Jermaine Fazande,1999,24,7,3,0.0,20.0,None
ChanRo20,Robert Chancey,1999,27,3,0,0.0,3.0,None
HillMa20,Madre Hill,1999,23,0,0,0.0,0.0,None
JervTr00,Travis Jervey,1999,27,8,0,0.0,2.0,None
BowiLa00,Larry Bowie,1999,26,2,0,0.0,0.0,None
WatsEd00,Eddie Watson,1999,23,6,0,0.0,0.0,None
DensAu00,Autry Denson,1999,23,6,1,1.0,6.0,None
ReecTr00,Travis Reece,1999,24,0,0,0.0,0.0,None
MoreFr00,Frank Moreau,2000,24,11,0,0.0,17.0,None
ClouMi00,Mike Cloud,2000,25,16,4,1.0,3.0,None
BennDo00,Donnell Bennett,2000,28,7,2,1.0,7.0,None
AndeKi00,Kimble Anders,2000,34,15,7,0.0,1.0,None
JameEd00,Edgerrin James,2000,22,16,16,24.0,100.0,PB
AbduKa00,Karim Abdul-Jabbar,2000,26,1,0,0.0,0.0,None
SmitRo00,Robert Smith,2000,28,16,16,15.0,63.0,PB
WillMo00,Moe Williams,2000,26,16,0,1.0,4.0,None
AlleJa00,James Allen,2000,25,16,15,17.0,56.0,None
EnisCu00,Curtis Enis,2000,24,12,5,5.0,4.0,None
HallTy00,Ty Hallock,2000,29,2,0,0.0,0.0,None
MilbGl00,Glyn Milburn,2000,29,16,0,0.0,0.0,None
DaviSt00,Stephen Davis,2000,26,15,15,12.0,72.0,PB
MurrAd00,Adrian Murrell,2000,30,15,0,1.0,2.0,None
DukeCh00,Chad Dukes,2000,29,2,0,0.0,0.0,None
BiakTi00,Tim Biakabutuka,2000,26,12,11,15.0,29.0,None
BateMi00,Michael Bates,2000,31,16,0,1.0,0.0,PB
AndeJa00,Jamal Anderson,2000,28,16,16,15.0,52.0,None
ChriBo00,Bob Christian,2000,32,16,14,12.0,1.0,None
GarnCh00,Charlie Garner,2000,28,16,15,28.0,57.0,PB
JervTr00,Travis Jervey,2000,28,8,0,0.0,0.0,None
RhetEr00,Errict Rhett,2000,30,5,4,1.0,10.0,None
WhitJa00,Jamel White,2000,23,13,0,3.0,6.0,None
MackSt00,Stacey Mack,2000,25,6,2,0.0,10.0,None
HowaCh00,Chris Howard,2000,25,2,1,2.0,4.0,None
FaulKe00,Kevin Faulk,2000,24,16,9,18.0,32.0,None
CartTo00,Tony Carter,2000,28,16,6,3.0,10.0,None
AlstMi00,Mike Alstott,2000,27,13,13,3.0,37.0,PB
DunnWa00,Warrick Dunn,2000,25,16,14,21.0,43.0,PB
AbduRa00,Rabih Abdullah,2000,25,12,0,1.0,5.0,None
BettJe00,Jerome Bettis,2000,28,16,16,5.0,72.0,None
HuntRi00,Richard Huntley,2000,28,13,0,4.0,13.0,None
WitmJo00,Jon Witman,2000,28,6,5,2.0,0.0,None
HolmPr00,Priest Holmes,2000,27,16,2,11.0,38.0,None
LewiJa00,Jamal Lewis,2000,21,16,13,9.0,62.0,None
AyanOb00,Obafemi Ayanbadejo,2000,25,8,4,9.0,4.0,None
WillRi00,Ricky Williams,2000,23,10,10,19.0,56.0,None
MortCh00,Chad Morton,2000,23,16,3,12.0,6.0,None
StewJa00,James Stewart,2000,29,16,16,15.0,66.0,None
IrviSe00,Sedrick Irvin,2000,22,6,0,4.0,1.0,None
OlivBr00,Brock Olivo,2000,24,13,0,3.0,0.0,None
BarbTi00,Tiki Barber,2000,25,16,12,29.0,39.0,None
DaynRo00,Ron Dayne,2000,22,16,4,1.0,48.0,None
JoneTh00,Thomas Jones,2000,22,14,4,9.0,23.0,None
PittMi00,Michael Pittman,2000,25,16,12,18.0,36.0,None
SmitEm00,Emmitt Smith,2000,31,16,16,2.0,66.0,None
WileMi00,Michael Wiley,2000,22,10,0,3.0,5.0,None
WarrCh00,Chris Warren,2000,32,14,1,0.0,0.0,None
MitcBr00,Brian Mitchell,2000,32,16,1,5.0,9.0,None
StalDu00,Duce Staley,2000,25,5,5,12.0,14.0,None
WheaTy00,Tyrone Wheatley,2000,28,14,13,7.0,52.0,None
KaufNa00,Napoleon Kaufman,2000,27,14,2,8.0,22.0,None
JordRa00,Randy Jordan,2000,30,16,0,15.0,10.0,None
ChanRo20,Robert Chancey,2000,28,4,3,0.0,9.0,None
FletTe00,Terrell Fletcher,2000,27,16,6,17.0,18.0,None
JenkRo00,Ronney Jenkins,2000,23,16,0,0.0,0.0,None
SmitLa00,Lamar Smith,2000,30,15,15,8.0,65.0,None
ThomTh00,Thurman Thomas,2000,34,9,0,6.0,7.0,None
WattRi00,Ricky Watters,2000,31,16,16,28.0,60.0,None
AlexSh00,Shaun Alexander,2000,23,16,1,2.0,20.0,None
BrowRe00,Reggie Brown,2000,27,12,1,1.0,1.0,None
RogeCh00,Charlie Rogers,2000,24,15,0,0.0,0.0,None
GreeAh00,Ahman Green,2000,23,16,11,28.0,62.0,None
MitcBa00,Basil Mitchell,2000,25,1,0,0.0,0.0,None
MartCu00,Curtis Martin,2000,27,16,16,25.0,64.0,None
ParmBe00,Bernie Parmalee,2000,33,14,0,2.0,8.0,None
SmitAn00,Antowain Smith,2000,28,11,3,1.0,19.0,None
BrysSh00,Shawn Bryson,2000,24,16,7,10.0,32.0,None
MorrSa00,Sammy Morris,2000,23,12,8,7.0,28.0,None
GeorEd00,Eddie George,2000,27,16,16,23.0,78.0,PB-AP
