,0
receiving_yards_per_reception_w2last5thGame,0.02337987835215905
longest_reception_w2lastGameHomeAwayOpp,0.023466725907842552
rush_touchdowns_w1lastSurface,0.02375274333189911
touchdown_per_touch_r2lastSurface,0.023836274858131355
total_touchdowns_rlastGameWeek,0.023904939280085302
fumbles_lost_rs,0.024059509925596866
rush_yards_per_attempt_w3floorCompleted,0.024108372865804462
touchdown_per_rush_r2.1.1.1.1.1.1.1,0.024140899211857348
touchdown_per_target_rlastWeekRange,0.02420766169176827
receiving_yards_per_reception_r2.1.1,0.02427770250856326
touchdown_per_target_w2timezoneAvg,0.02449628974710804
times_pass_target_r.1,0.024705094989046977
fumbles_r2sameLineup,0.02474284544899054
times_pass_target_w3ouAvg,0.024804443047017562
total_touchdowns_w1coachAvg,0.024941430905695443
5_OPrush_touchdowns,0.024980383757145338
longest_reception_r2last2thGame,0.024981442759618527
receiving_touchdowns_w1sameLineup,0.02537156685022248
completed_passes_q.1.1.1,0.025633848511881885
passing_touchdowns_oqs,0.025914808305055367
receptions_w1surfaceAvg,0.026199549134199914
rush_attempts_w2floorTouchdowns,0.026226866038674416
touchdown_per_rush_w2ceilAttempts,0.02629060746458782
receiving_yards_per_target_w1floorCareer,0.026399412868496036
longest_reception_w2timezoneAvg,0.026467332928291853
catch_percentage_w2surfaceAvg,0.026509249351235244
times_pass_target_r2.1.1.1.1,0.02667447352340313
receiving_yards_per_reception_w3lastGameWeek,0.026860488984107415
receiving_yards_per_target_rlastSurface,0.02692990604264617
receiving_yards_per_reception_r2lastHomeAwayGame,0.02697323378640039
times_pass_target_r2spreadAvg,0.027010702633003814
fumbles_lost_qlastWeekRange,0.027538382000842458
last10_34,0.027582186191975087
touchdown_per_target_ora,0.027623455402398484
total_touchdowns_rs,0.02775621734615844
longest_rush_w2lastGameOpp,0.027756474639649874
interception_percentage_q.1.1.1,0.027879303085512206
interceptions_thrown_q.1.1,0.027902342641195267
receiving_yards_per_target_r2.1.1,0.028480568771483552
yards_per_attempt_qceilTouchdowns,0.02855733832666924
rush_attempts_qlast2thGame,0.02874712735342782
rush_yards_r2homeAvg,0.028914152305671275
longest_pass_qfloorTouchdowns,0.02901172751704474
rush_attempts_w3.1.1.1,0.029017231041267078
touchdown_per_reception_w3s,0.029079322552868582
yards_from_scrimmage_r2homeAvg,0.029119189735946894
passing_yards_oqs,0.029313407010803316
