key,opp_abbr,wy,elo,opp_elo,eloYearly,opp_eloYearly,eloSmooth-0.65,opp_eloSmooth-0.65,eloYearlySmooth-0.65,opp_eloYearlySmooth-0.65
CRD-198010050nor,NOR,5 | 1980,1517.198371226916,1448.022298342808,1517.198371226916,1448.022298342808,1513.9048113298304,1460.0549854927374,1513.9048113298304,1460.0549854927374
NYJ-198010050nyj,NWE,5 | 1980,1458.3416255693762,1513.2191688194184,1458.3416255693762,1513.2191688194184,1460.0343455506047,1494.6117047302123,1460.0343455506047,1494.6117047302123
NWE-198010050nyj,NYJ,5 | 1980,1513.2191688194184,1458.3416255693762,1513.2191688194184,1458.3416255693762,1494.6117047302123,1460.0343455506047,1494.6117047302123,1460.0343455506047
OTI-198010050oti,SEA,5 | 1980,1505.0940773198702,1525.3633573732454,1505.0940773198702,1525.3633573732454,1489.3231712033576,1524.677301729346,1489.3231712033576,1524.677301729346
SEA-198010050oti,OTI,5 | 1980,1525.3633573732454,1505.0940773198702,1525.3633573732454,1505.0940773198702,1524.677301729346,1489.3231712033576,1524.677301729346,1489.3231712033576
PHI-198010050phi,WAS,5 | 1980,1540.8326118177931,1477.2818444271325,1540.8326118177931,1477.2818444271325,1522.8043076038332,1477.841996036633,1522.8043076038332,1477.841996036633
WAS-198010050phi,PHI,5 | 1980,1477.2818444271325,1540.8326118177931,1477.2818444271325,1540.8326118177931,1477.841996036633,1522.8043076038332,1477.841996036633,1522.8043076038332
DAL-198010050dal,NYG,5 | 1980,1523.850174722993,1446.252110374806,1523.850174722993,1446.252110374806,1520.369807078155,1463.1779683752786,1520.369807078155,1463.1779683752786
NYG-198010050dal,DAL,5 | 1980,1446.252110374806,1523.850174722993,1446.252110374806,1523.850174722993,1463.1779683752786,1520.369807078155,1463.1779683752786,1520.369807078155
RAI-198010050rai,KAN,5 | 1980,1471.2479213212512,1487.9152799097571,1471.2479213212512,1487.9152799097571,1491.2130714408122,1491.1983349765983,1491.2130714408122,1491.1983349765983
KAN-198010050rai,RAI,5 | 1980,1487.9152799097571,1471.2479213212512,1487.9152799097571,1471.2479213212512,1491.1983349765983,1491.2130714408122,1491.1983349765983,1491.2130714408122
RAM-198010050ram,SFO,5 | 1980,1547.318305354851,1493.4814315863598,1547.318305354851,1493.4814315863598,1527.6814734849886,1504.3999861364046,1527.6814734849886,1504.3999861364046
SFO-198010050ram,RAM,5 | 1980,1493.4814315863598,1547.318305354851,1493.4814315863598,1547.318305354851,1504.3999861364046,1527.6814734849886,1504.3999861364046,1527.6814734849886
SDG-198010050sdg,BUF,5 | 1980,1530.7880275211771,1537.610644339477,1530.7880275211771,1537.610644339477,1523.4031983906757,1535.361389552482,1523.4031983906757,1535.361389552482
BUF-198010050sdg,SDG,5 | 1980,1537.610644339477,1530.7880275211771,1537.610644339477,1530.7880275211771,1535.361389552482,1523.4031983906757,1535.361389552482,1523.4031983906757
CHI-198010060chi,TAM,5 | 1980,1491.5972287099028,1465.1419729990648,1491.5972287099028,1465.1419729990648,1498.3140268957482,1478.8822775971337,1498.3140268957482,1478.8822775971337
TAM-198010060chi,CHI,5 | 1980,1465.1419729990648,1491.5972287099028,1465.1419729990648,1491.5972287099028,1478.8822775971337,1498.3140268957482,1478.8822775971337,1498.3140268957482
BUF-198010120buf,CLT,6 | 1980,1529.9303075070875,1520.905228347779,1529.9303075070875,1520.905228347779,1526.8972864473508,1517.5099348605593,1526.8972864473508,1517.5099348605593
CLT-198010120buf,BUF,6 | 1980,1520.905228347779,1529.9303075070875,1520.905228347779,1529.9303075070875,1517.5099348605593,1526.8972864473508,1517.5099348605593,1526.8972864473508
NWE-198010120nwe,MIA,6 | 1980,1536.290214308497,1479.968813888207,1536.290214308497,1479.968813888207,1507.8469246891225,1484.9541235623476,1507.8469246891225,1484.9541235623476
MIA-198010120nwe,NWE,6 | 1980,1479.968813888207,1536.290214308497,1479.968813888207,1536.290214308497,1484.9541235623476,1507.8469246891225,1484.9541235623476,1507.8469246891225
NYG-198010120nyg,PHI,6 | 1980,1437.0612267115212,1550.0234954810785,1437.0612267115212,1550.0234954810785,1461.8362209686693,1528.5947055904785,1461.8362209686693,1528.5947055904785
PHI-198010120nyg,NYG,6 | 1980,1550.0234954810785,1437.0612267115212,1550.0234954810785,1437.0612267115212,1528.5947055904785,1461.8362209686693,1528.5947055904785,1461.8362209686693
PIT-198010120pit,CIN,6 | 1980,1526.5300102601586,1492.0519363934134,1526.5300102601586,1492.0519363934134,1527.252653625755,1492.014336727391,1527.252653625755,1492.014336727391
CIN-198010120pit,PIT,6 | 1980,1492.0519363934134,1526.5300102601586,1492.0519363934134,1526.5300102601586,1492.014336727391,1527.252653625755,1492.014336727391,1527.252653625755
TAM-198010120tam,GNB,6 | 1980,1461.8115912275885,1458.440506745682,1461.8115912275885,1458.440506745682,1468.7235555338937,1483.024289627537,1468.7235555338937,1483.024289627537
