key,opp_abbr,wy,ppg,opp_ppg,total_yards,opp_total_yards,pass_yards,opp_pass_yards,rush_yards,opp_rush_yards
PHI-199312120phi,BUF,15 | 1993,16.0,19.583333333333336,293.25,315.66666666666663,200.16666666666669,181.08333333333331,111.0,144.5
BUF-199312120phi,PHI,15 | 1993,17.62857142857143,14.814285714285713,321.6285714285714,332.8714285714286,218.6142857142857,214.8,120.17142857142858,133.74285714285713
TAM-199312120tam,CHI,15 | 1993,14.166666666666668,24.75,259.1666666666667,333.0,198.66666666666669,205.0,79.08333333333333,138.0
CHI-199312120tam,TAM,15 | 1993,16.75,13.666666666666668,241.91666666666669,291.91666666666663,148.41666666666669,202.33333333333331,109.0,111.5
CRD-199312120crd,DET,15 | 1993,19.833333333333336,17.083333333333332,310.16666666666663,324.9166666666667,209.08333333333334,221.5,115.08333333333333,115.41666666666666
DET-199312120crd,CRD,15 | 1993,17.5,15.75,285.5,280.3333333333333,171.75,197.0,129.91666666666666,100.25
DEN-199312120den,KAN,15 | 1993,24.416666666666664,17.5,340.0833333333333,334.9166666666667,261.75,260.5,100.66666666666666,91.5
KAN-199312120den,DEN,15 | 1993,19.583333333333332,15.5,300.9166666666667,288.25,205.91666666666666,217.5,110.66666666666666,87.08333333333334
MIN-199312120min,DAL,15 | 1993,16.0,18.083333333333336,291.4166666666667,270.41666666666663,212.58333333333334,194.08333333333334,93.5,97.66666666666666
DAL-199312120min,MIN,15 | 1993,21.128571428571426,15.714285714285715,347.2857142857143,309.1857142857143,227.84285714285716,217.3142857142857,128.5857142857143,103.75714285714285
RAI-199312120rai,SEA,15 | 1993,18.7,19.128571428571426,318.4714285714286,274.74285714285713,236.75714285714287,178.77142857142857,98.95714285714286,115.37142857142857
SEA-199312120rai,RAI,15 | 1993,15.833333333333332,18.083333333333336,279.41666666666663,310.25,191.91666666666666,216.5,105.16666666666666,108.75
SDG-199312120sdg,GNB,15 | 1993,17.333333333333332,17.083333333333336,299.5,317.75,201.41666666666666,251.58333333333334,113.41666666666666,81.16666666666667
GNB-199312120sdg,SDG,15 | 1993,21.25,18.166666666666668,300.0833333333333,280.0,212.33333333333331,197.25,100.0,100.83333333333334
MIA-199312130mia,PIT,15 | 1993,20.666666666666668,17.083333333333336,364.25,304.5833333333333,272.75,224.75,100.58333333333333,94.0
PIT-199312130mia,MIA,15 | 1993,20.666666666666664,17.5,323.75,261.41666666666663,211.0,205.16666666666669,132.83333333333334,72.83333333333333
CHI-199312180chi,DEN,16 | 1993,16.607142857142858,13.773809523809524,246.14285714285714,288.8095238095238,151.0952380952381,199.26190476190476,109.29761904761905,110.67857142857143
DEN-199312180chi,CHI,16 | 1993,24.238095238095237,17.702380952380953,339.5952380952381,332.9404761904762,258.92857142857144,258.23809523809524,102.38095238095238,90.97619047619048
NYJ-199312180nyj,DAL,16 | 1993,18.904761904761905,13.511904761904763,338.5357142857143,279.29761904761904,220.27380952380952,201.04761904761904,126.32142857142857,88.30952380952381
DAL-199312180nyj,NYJ,16 | 1993,22.595238095238095,15.964285714285715,348.3690476190476,305.1190476190476,227.22619047619048,214.79761904761904,129.53571428571428,102.02380952380952
CIN-199312190cin,RAM,16 | 1993,10.666666666666668,21.452380952380953,244.8452380952381,317.4404761904762,177.75,189.89285714285714,87.35714285714286,138.46428571428572
RAM-199312190cin,CIN,16 | 1993,13.928571428571429,22.988095238095237,288.48809523809524,348.42857142857144,185.22619047619048,248.0595238095238,120.86904761904762,114.26190476190476
CLE-199312190cle,NWE,16 | 1993,17.964285714285715,19.714285714285715,289.6190476190476,285.3095238095238,196.95238095238096,208.0952380952381,113.55952380952382,99.28571428571428
NWE-199312190cle,CLE,16 | 1993,11.226190476190476,18.297619047619047,301.76190476190476,302.5595238095238,208.20238095238096,185.63095238095238,102.80952380952381,132.67857142857144
GNB-199312190gnb,MIN,16 | 1993,21.297619047619047,17.488095238095237,294.41666666666663,279.3095238095238,206.28571428571428,201.04761904761904,100.79761904761905,97.58333333333334
MIN-199312190gnb,GNB,16 | 1993,16.261904761904763,19.57142857142857,288.4047619047619,277.17857142857144,208.73809523809524,196.95238095238096,93.35714285714286,100.70238095238095
MIA-199312190mia,BUF,16 | 1993,20.511904761904763,17.357142857142858,362.33333333333337,299.8452380952381,276.98809523809524,218.66666666666669,96.88095238095238,95.72619047619048
